"","SAMPLE_ID","SumOfLength.cm.","SumOfProjArea.cm2.","SumOfSurfArea.cm2.","SumOfAvgDiam.mm.","SumOfRootVolume.cm3.","STEM","COTS_TOTAL","LEAF_TOTAL","Total.Of.PROJ_AREA_AG","LEAF","LEAVES_TOTAL","TRANSP_DATE","GERM_ID","COLOR","TLD","HD","H_num_og","HT","L_num","C_num","PWF","L.SFW","CWS","CWD","LWS","LWD","SWS","SWD","RWF","RWD","LWF_A","LWS_A","LWD_A","LWF_B","LWS_B","LWD_B","BWF_A","BWS_A","BWD_A","SWF_A","SWD_A","NOTES","AVG_SEED_WEIGHT","SPECIES","LOCATION_CODE","POP_CODE","SAMPLE_NUM","H_num","LETTER","POP_ID","GrowthForm","LWD_tmp","RWD_tmp","SLA","LW_Max_A","LW_Max_B","BW_Max","LW_Max_Sum","Grass_LW_Max","LDMC","SRL","RDMC","RTD","RMR","Above_weight_sum","Tot_weight_sum","Days"
"195","HEAN_UTEC_CI_7_H2_B",62.0984,1.9233,6.0422,0.3097,0.047,NA,0.6242,0,1.5378,NA,0.9136,"10/2","C12","B",NA,"10/26",2,4.4,2,2,0.1349,0.0858,0.0233,0.0018,0.0214,0.0023,0.0304,0.0017,0.0603,0.0028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HEAN","UTEC","CI","7","H2","B","HEAN_UTEC_CI","FORB",0.0023,0.0028,39.7217391304348,NA,NA,NA,NA,0.0858,0.107476635514019,22.178,0.0464344941956882,0.0595744680851064,0.325581395348837,0.0058,0.0086,"24"
"196","HEAN_UTEC_CI_9_H1_B",5.6217,0.3315,1.0415,0.5897,0.015,NA,0.4728,0,0.4728,NA,0,"10/2","D3","B",NA,"10/12",1,3.8,2,2,0.0519,0.0355,0.0177,0.0012,0.0011,0.00089,0.0173,7e-04,0.0165,0.0012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HEAN","UTEC","CI","9","H1","B","HEAN_UTEC_CI","FORB",0.00089,0.0012,0,NA,NA,NA,NA,0.0355,NA,4.68475,0.0727272727272727,0.08,0.300751879699248,0.00279,0.00399,"10"
"197","HEAN_UTEC_ONWR_1_H1_G",22.756,0.6337,1.9908,0.2785,0.014,NA,0.893,0,1.2734,NA,0.3804,"7/28","A4","G",NA,"8/7",1,5.8,2,2,0.0983,0.0754,0.0293,0.0023,0.0381,0.0012,0.0414,0.0019,0.0183,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HEAN","UTEC","ONWR","1","H1","G","HEAN_UTEC_ONWR","FORB",0.0012,0.001,31.7,NA,NA,NA,NA,0.0754,0.031496062992126,22.756,0.0546448087431694,0.0714285714285714,0.15625,0.0054,0.0064,"10"
"198","HEAN_UTEC_ONWR_1_H1_O",6.6057,0.239,0.7508,0.3618,0.007,NA,0.2455,0,0.2455,NA,0,"7/28","A8","O",NA,"8/7",1,4,NA,2,0.0415,0.0344,0.0236,0.0014,NA,NA,0.0184,4e-04,0.0088,2e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HEAN","UTEC","ONWR","1","H1","O","HEAN_UTEC_ONWR","FORB",NA,2e-04,NA,NA,NA,NA,NA,0.0344,NA,33.0285,0.0227272727272727,0.0285714285714286,0.1,0.0018,0.002,"10"
"199","HEAN_UTEC_ONWR_11_H3_G",268.9163,6.9007,21.6793,0.2566,0.139,NA,0.3825,0,13.6786,NA,13.2961,"8/7","A9","G",NA,"9/18",3,15.4,8,2,0.891,0.6208,0.0067,0.0011,0.2959,0.0472,0.0599,0.0066,0.1818,0.0098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HEAN","UTEC","ONWR","11","H3","G","HEAN_UTEC_ONWR","FORB",0.0472,0.0098,28.1697033898305,NA,NA,NA,NA,0.6208,0.159513349104427,27.4404387755102,0.0539053905390539,0.0705035971223022,0.151468315301391,0.0549,0.0647,"42"
"200","HEAN_UTEC_ONWR_12_H4_G",17664.1288,514.6782,1616.9092,1.4797,11.992,NA,0,44.4631,44.4631,44.4631,0,"8/10","C7","G",NA,"11/3",4,67,18,NA,NA,NA,NA,NA,10.665,1.671,13.313,2.9694,12.217,1.0907,1.3039,1.3039,0.1956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HEAN","UTEC","ONWR","12","H4","G","HEAN_UTEC_ONWR","FORB",1.671,1.0907,22.7316462167689,1.3039,NA,NA,1.3039,10.665,0.150011503949689,16.1952221509123,0.0892772366374724,0.0909523015343562,0.184031585874095,4.836,5.9267,"84"
"201","HEAN_UTEC_ONWR_13_H4_G",7797.1203,194.1485,609.9354,0.7704,3.822,NA,0,48.3927,48.3927,NA,0,"9/21","E7","G",NA,"12/14",4,81,10,NA,NA,NA,NA,NA,3.224,0.6583,8.6194,2.0268,4.3361,0.4355,0.627,0.627,0.1137,0.4227,0.4227,0.0798,NA,NA,NA,NA,NA,NA,NA,"HEAN","UTEC","ONWR","13","H4","G","HEAN_UTEC_ONWR","FORB",0.6583,0.4355,25.0091472868217,0.627,0.4227,NA,1.0497,3.224,0.18433838239497,17.9038353616533,0.100435875556376,0.113945578231293,0.131408225460909,2.8786,3.3141,"84"
"202","HEAN_UTEC_ONWR_14_H2_G",100.1773,2.4564,7.717,0.2452,0.047,NA,0.6954,0,1.1213,NA,0.4259,"9/21","E10","G",NA,"10/15",2,6.4,2,2,0.1352,0.072,NA,NA,0.299,0.0029,0.047,0.0029,0.0633,0.0032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HEAN","UTEC","ONWR","14","H2","G","HEAN_UTEC_ONWR","FORB",0.0029,0.0032,14.6862068965517,NA,NA,NA,NA,0.299,0.00969899665551839,31.30540625,0.0505529225908373,0.0680851063829787,0.355555555555556,0.0058,0.009,"24"
"203","HEAN_UTEC_ONWR_2_H2_O",246.1984,6.3474,19.9411,0.2578,0.129,NA,1.1232,0,8.7748,NA,7.6516,"7/28","A12","O",NA,"8/21",2,13.8,4,2,0.6675,0.5017,0.0291,0.0029,0.2586,0.0271,0.1818,0.0106,0.1751,0.0093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HEAN","UTEC","ONWR","2","H2","O","HEAN_UTEC_ONWR","FORB",0.0271,0.0093,28.2346863468635,NA,NA,NA,NA,0.5017,0.104795050270688,26.4729462365591,0.0531125071387778,0.0720930232558139,0.186372745490982,0.0406,0.0499,"24"
"204","HEAN_UTEC_ONWR_3_H3_G",657.8671,15.0186,47.1825,0.2283,0.269,NA,0,0,4.5069,NA,4.5069,"7/28","B5","G",NA,"9/9",3,19.4,4,2,0.6841,0.2907,0.015,0.0023,0.1883,0.0275,0.0994,0.012,0.3707,0.0194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HEAN","UTEC","ONWR","3","H3","G","HEAN_UTEC_ONWR","FORB",0.0275,0.0194,16.3887272727273,NA,NA,NA,NA,0.2907,0.146043547530536,33.910675257732,0.0523334232533046,0.0721189591078067,0.316993464052288,0.0418,0.0612,"42"
"205","HEAN_UTEC_ONWR_5_H1_G",16.1937,0.4502,1.4142,0.278,0.01,NA,0.6545,0,0.7793,NA,0.1248,"7/31","C4","G",NA,"8/10",1,3.1,2,2,0.0592,0.0358,0.0182,0.0011,0.0124,0.001,0.0212,6e-04,0.0151,0.0012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HEAN","UTEC","ONWR","5","H1","G","HEAN_UTEC_ONWR","FORB",0.001,0.0012,12.48,NA,NA,NA,NA,0.0358,0.0806451612903226,13.49475,0.0794701986754967,0.12,0.307692307692308,0.0027,0.0039,"10"
"206","HEAN_UTEC_ONWR_5_H1_O",29.5794,0.7908,2.4843,0.2673,0.017,NA,0.6463,0,1.315,NA,0.6687,"7/31","D7","O",NA,"8/10",1,4.5,2,2,0.0774,0.0515,0.0204,0.0014,0.004,6e-04,0.0101,6e-04,0.0218,0.0015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HEAN","UTEC","ONWR","5","H1","O","HEAN_UTEC_ONWR","FORB",6e-04,0.0015,111.45,NA,NA,NA,NA,0.0515,0.15,19.7196,0.0688073394495413,0.0882352941176471,0.365853658536585,0.0026,0.0041,"10"
"207","HEAN_UTEC_ONWR_6_H2_O",108.965,2.9526,9.276,0.271,0.063,NA,0.728,0,2.6179,NA,1.8899,"7/31","C11","O",NA,"8/24",2,10.8,4,2,0.2433,0.1633,0.0228,0.0024,0.0379,0.0059,0.1046,0.0077,0.0763,0.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HEAN","UTEC","ONWR","6","H2","O","HEAN_UTEC_ONWR","FORB",0.0059,0.004,32.0322033898305,NA,NA,NA,NA,0.1633,0.155672823218997,27.24125,0.0524246395806029,0.0634920634920635,0.2,0.016,0.02,"24"
"208","HEAN_UTEC_ONWR_7_H4_O",6871.9509,227.7955,715.6406,0.687,5.97,NA,0,24.4206,24.4206,24.4206,0,"7/31","B12","O",NA,"10/24",4,64,11,NA,27.5886,19.227,NA,NA,6.318,0.9639,11.815,1.3177,4.9811,0.5287,0.6445,0.6445,0.099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HEAN","UTEC","ONWR","7","H4","O","HEAN_UTEC_ONWR","FORB",0.9639,0.5287,24.6672727272727,0.6445,NA,NA,0.6445,19.227,0.153607447633825,12.9978265557027,0.106141213788119,0.0885594639865997,0.181727563331386,2.3806,2.9093,"84"
"209","HEAN_UTEC_ONWR_8_H3_G",397.8538,11.795,37.0551,0.2965,0.275,NA,0,4.3208,21.9,NA,17.5792,"7/31","B4","G",NA,"9/11",3,30.5,8,2,1.7254,1.266,0.005,5e-04,0.4126,0.0599,0.7807,0.0715,0.3796,0.0274,0.1023,0.1023,0.0136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HEAN","UTEC","ONWR","8","H3","G","HEAN_UTEC_ONWR","FORB",0.0599,0.0274,29.3475792988314,0.1023,NA,NA,0.1023,1.266,0.132942326490714,14.5202116788321,0.0721812434141201,0.0996363636363636,0.158473105841527,0.1455,0.1729,"42"
"210","HEAN_UTEC_ONWR_9_H2_G",152.3619,4.5424,14.2702,0.2981,0.106,NA,0.7649,0,3.0006,NA,2.2357,"8/7","A1","G",NA,"8/31",2,8.7,4,2,0.326,0.1489,0.0288,0.0022,0.0707,0.0074,0.046,0.0021,0.1354,0.0074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HEAN","UTEC","ONWR","9","H2","G","HEAN_UTEC_ONWR","FORB",0.0074,0.0074,30.2121621621622,NA,NA,NA,NA,0.1489,0.104667609618105,20.5894459459459,0.0546528803545052,0.069811320754717,0.387434554973822,0.0117,0.0191,"24"
"211","HEAN_UTSE_VNS_1_H3_O",116.3264,3.0793,9.674,0.2647,0.064,NA,0,0,3.6176,NA,3.6176,"8/4","A10","O",NA,"9/15",3,14.5,4,2,0.3294,0.2303,0.0144,0.0035,0.0654,0.0121,0.1346,0.0133,0.078,0.0067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HEAN","UTSE","VNS","1","H3","O","HEAN_UTSE_VNS","FORB",0.0121,0.0067,29.897520661157,NA,NA,NA,NA,0.2303,0.185015290519878,17.3621492537313,0.0858974358974359,0.1046875,0.188202247191011,0.0289,0.0356,"42"
"212","HEAN_UTSE_VNS_3_H2_G",118.0943,3.6443,11.4488,0.3086,0.088,NA,0,0,1.1148,NA,1.1148,"10/9","H10","G",NA,"9/19",2,3.6,4,2,0.1832,0.0617,0.0014,0.0015,0.0216,0.0038,0.0387,0.0041,0.0856,0.0057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HEAN","UTSE","VNS","3","H2","G","HEAN_UTSE_VNS","FORB",0.0038,0.0057,29.3368421052632,NA,NA,NA,NA,0.0617,0.175925925925926,20.718298245614,0.066588785046729,0.0647727272727273,0.377483443708609,0.0094,0.0151,"24"
"213","HEAN_UTSE_VNS_3_H2_O",98.9939,2.9987,9.4208,0.3029,0.071,NA,0.2401,0,1.3678,NA,1.1277,"8/25","6A","O",NA,"9/19",2,6.2,2,2,0.1598,0.1005,0.0012,0.001,0.037,0.005,0.0649,0.005,0.0684,0.0055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HEAN","UTSE","VNS","3","H2","O","HEAN_UTSE_VNS","FORB",0.005,0.0055,22.554,NA,NA,NA,NA,0.1005,0.135135135135135,17.9988909090909,0.0804093567251462,0.0774647887323944,0.333333333333333,0.011,0.0165,"24"
"214","HEAN_UTSE_VNS_4_H1_G",13.1578,0.4427,1.3909,0.3365,0.012,NA,0.4792,0,0.4792,NA,0,"10/2","G9","G",NA,"10/12",1,4.5,2,2,0.0599,0.043,0.0198,0.0015,0.0011,5e-04,0.0255,0.001,0.0152,6e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HEAN","UTSE","VNS","4","H1","G","HEAN_UTSE_VNS","FORB",5e-04,6e-04,0,NA,NA,NA,NA,0.043,0.454545454545455,21.9296666666667,0.0394736842105263,0.05,0.166666666666667,0.003,0.0036,"10"
"215","HEAN_UTSE_VNS_7_H3_G",335.6662,7.594,23.8573,0.2262,0.135,NA,0,0,12.5723,NA,12.5723,"10/4","G8","G",NA,"11/20",3,12.5,6,NA,0.852,0.6506,NA,NA,0.3839,0.05,0.3086,0.017,0.1927,0.0101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HEAN","UTSE","VNS","7","H3","G","HEAN_UTSE_VNS","FORB",0.05,0.0101,25.1446,NA,NA,NA,NA,0.6506,0.13024225058609,33.2342772277228,0.0524130773222626,0.0748148148148148,0.130998702983139,0.067,0.0771,"42"
"216","HEAN_UTSE_VNS_8_H2_G",100.2996,2.8212,8.8631,0.2813,0.062,NA,0.6623,0,1.2171,NA,0.5548,"10/9","F1","G",NA,"11/2",2,3.7,2,2,0.169,0.0766,0.0259,0.0022,0.0131,0.002,0.0393,0.0034,0.0862,0.0045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HEAN","UTSE","VNS","8","H2","G","HEAN_UTSE_VNS","FORB",0.002,0.0045,27.74,NA,NA,NA,NA,0.0766,0.152671755725191,22.2888,0.0522041763341067,0.0725806451612903,0.371900826446281,0.0076,0.0121,"24"
"217","HEAN_UTSE_VNS_9_H3_G",369.6962,9.4745,29.7651,0.2563,0.191,NA,0.6631,0,21.2878,NA,20.6247,"10/9","G4","G",NA,"11/20",3,18.2,6,2,1.393,1.0476,0.0094,0.0024,0.5206,0.0558,0.4847,0.0222,0.3148,0.0158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HEAN","UTSE","VNS","9","H3","G","HEAN_UTSE_VNS","FORB",0.0558,0.0158,36.9618279569892,NA,NA,NA,NA,1.0476,0.107184018440261,23.3984936708861,0.0501905972045743,0.0827225130890052,0.164241164241164,0.0804,0.0962,"42"
"218","HECO_AZNC_KV_1_H1_G",23.5857,0.8305,2.6092,0.3521,0.023,NA,0,0,1.189,NA,1.189,"7/26","A2","G",NA,"8/4",1,7.3,2,NA,0.0371,0.0136,NA,NA,0.0126,NA,NA,NA,0.0154,0.0025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Above-ground lost after saturation",NA,"HECO","AZNC","KV","1","H1","G","HECO_AZNC_KV","GRASS",NA,0.0025,NA,NA,NA,NA,NA,0.0136,NA,9.43428,0.162337662337662,0.108695652173913,NA,0,0.0025,"10"
"219","HECO_AZNC_KV_12_H4_G",5696.0604,168.2813,528.6711,0.8406,4.082,NA,0,3.9604,3.9604,NA,0,"8/18","G1","G",NA,"11/20",4,26.9,NA,NA,8.3116,4.1523,NA,NA,4.0741,1.3252,NA,NA,2.734,0.483,0.047,0.0414,0.0162,0.0186,0.0185,0.0062,NA,NA,NA,NA,NA,"Late H4; stump fresh = 0.3727, stump dry = 0.0986; leaf A - big, leaf B - small",NA,"HECO","AZNC","KV","12","H4","G","HECO_AZNC_KV","GRASS",1.3252,0.483,17.6803571428571,0.047,0.0186,NA,0.0656,4.1523,0.341463414634146,11.7930857142857,0.176664228237015,0.118324350808427,0.263847918715175,1.3476,1.8306,"84"
"220","HECO_AZNC_KV_13_H1_G",14.3895,0.6708,2.1075,0.4662,0.025,NA,0,0,1.6811,NA,1.6811,"8/18","G7","G",NA,"8/29",1,7.4,3,NA,0.0459,0.0169,NA,NA,0.0125,0.0033,NA,NA,0.0137,0.0013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"HECO","AZNC","KV","13","H1","G","HECO_AZNC_KV","GRASS",0.0033,0.0013,50.9424242424242,NA,NA,NA,NA,0.0169,0.195266272189349,11.0688461538462,0.0948905109489051,0.052,0.282608695652174,0.0033,0.0046,"10"
"221","HECO_AZNC_KV_3_H3_G",238.5084,5.6014,17.5973,0.2349,0.103,NA,0,0,7.3134,NA,7.3134,"7/26","A10","G",NA,"9/6",3,18.9,8,NA,0.1796,0.1061,NA,NA,0.0986,0.0281,NA,NA,0.0732,0.0104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"HECO","AZNC","KV","3","H3","G","HECO_AZNC_KV","GRASS",0.0281,0.0104,26.026334519573,NA,NA,NA,NA,0.1061,0.264844486333647,22.9335,0.14207650273224,0.100970873786408,0.27012987012987,0.0281,0.0385,"42"
"222","HECO_AZNC_KV_4_H2_G",178.0716,4.6485,14.6036,0.261,0.095,NA,0,0,2.2413,NA,2.2413,"7/26","C12","G",NA,"8/18",2,11.5,3,NA,0.1079,0.0284,NA,NA,0.0193,0.006,0.0082,0.0024,0.0594,0.0081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"HECO","AZNC","KV","4","H2","G","HECO_AZNC_KV","GRASS",0.006,0.0081,37.355,NA,NA,NA,NA,0.0284,0.211267605633803,21.9841481481482,0.136363636363636,0.0852631578947368,0.490909090909091,0.0084,0.0165,"24"
"223","HECO_AZNC_KV_4_H2_O",185.7397,4.7618,14.9598,0.2564,0.096,NA,0,0,2.5835,NA,2.5835,"7/26","D7","O",NA,"8/18",2,12,3,NA,0.1266,0.0357,NA,NA,0.0273,0.0087,0.0084,0.0025,0.0637,0.0082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"HECO","AZNC","KV","4","H2","O","HECO_AZNC_KV","GRASS",0.0087,0.0082,29.6954022988506,NA,NA,NA,NA,0.0357,0.243697478991597,22.6511829268293,0.1287284144427,0.0854166666666667,0.422680412371134,0.0112,0.0194,"24"
"224","HECO_AZNC_KV_6_H1_G",11.4878,0.5153,1.6188,0.4485,0.018,NA,0,0,1.3897,NA,1.3897,"8/1","B3","G",NA,"8/11",1,7.7,2,NA,0.0455,0.0147,NA,NA,0.0104,0.0032,0.0038,8e-04,0.0162,0.0028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"HECO","AZNC","KV","6","H1","G","HECO_AZNC_KV","GRASS",0.0032,0.0028,43.428125,NA,NA,NA,NA,0.0147,0.217687074829932,4.10278571428571,0.17283950617284,0.155555555555556,0.411764705882353,0.004,0.0068,"10"
"225","HECO_AZNC_KV_6_H1_O",17.1005,0.7517,2.3614,0.4396,0.026,NA,0,0,1.74,NA,1.74,"8/1","B9","O",NA,"8/11",1,9.6,2,NA,0.0524,0.0197,NA,NA,0.0156,0.0036,0.0057,0.0016,0.0207,0.0026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"HECO","AZNC","KV","6","H1","O","HECO_AZNC_KV","GRASS",0.0036,0.0026,48.3333333333333,NA,NA,NA,NA,0.0197,0.182741116751269,6.57711538461538,0.1256038647343,0.1,0.333333333333333,0.0052,0.0078,"10"
"226","HECO_AZNC_KV_7_H3_G",245.03095,6.1776,19.40735,0.63075,0.126,NA,0,0,4.5996,NA,4.5996,"8/1","B11","G",NA,"9/12",3,12.3,3,NA,0.0859,0.0234,NA,NA,0.021,0.0086,NA,NA,0.0391,0.0047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"HECO","AZNC","KV","7","H3","G","HECO_AZNC_KV","GRASS",0.0086,0.0047,53.4837209302326,NA,NA,NA,NA,0.0234,0.367521367521367,52.1342446808511,0.120204603580563,0.0373015873015873,0.353383458646617,0.0086,0.0133,"42"
"227","HECO_AZNC_KV_7_H3_O",717.99315,17.9218,56.30315,0.59815,0.354,NA,0,0,7.9614,NA,7.9614,"8/1","B7","O",NA,"9/12",3,16.4,9,NA,0.1054,NA,NA,NA,0.1153,0.0289,NA,NA,0.1324,0.0176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"HECO","AZNC","KV","7","H3","O","HECO_AZNC_KV","GRASS",0.0289,0.0176,27.5480968858132,NA,NA,NA,NA,0.1153,0.250650477016479,40.7950653409091,0.132930513595166,0.0497175141242938,0.378494623655914,0.0289,0.0465,"42"
"228","HECO_AZNC_KV_9_H2_G",107.1953,4.008,12.5914,0.3739,0.118,NA,0,0,10.4206,NA,10.4206,"8/18","E4","G",NA,"9/12",2,19.7,8,NA,0.237,0.1412,NA,NA,0.1113,0.0307,NA,NA,0.1081,0.0147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"HECO","AZNC","KV","9","H2","G","HECO_AZNC_KV","GRASS",0.0307,0.0147,33.94332247557,NA,NA,NA,NA,0.1412,0.21742209631728,7.29219727891157,0.135985198889917,0.124576271186441,0.323788546255507,0.0307,0.0454,"24"
"229","HECO_AZNC_KV_9_H2_O",70.7223,2.4949,7.838,0.3528,0.069,NA,0,0,6.5484,NA,6.5484,"8/18","E6","O",NA,"9/12",2,16.2,9,NA,0.1168,0.0808,NA,NA,0.0825,0.0182,NA,NA,0.0473,0.007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"HECO","AZNC","KV","9","H2","O","HECO_AZNC_KV","GRASS",0.0182,0.007,35.9802197802198,NA,NA,NA,NA,0.0825,0.220606060606061,10.1031857142857,0.147991543340381,0.101449275362319,0.277777777777778,0.0182,0.0252,"24"
"230","HECO_UTC_KRRS_1_H2_G",131.3339,4.556,14.313,0.3469,0.124,NA,0,0,1.7762,NA,1.7762,"7/31","A3","G",NA,"8/24",2,10.6,3,NA,0.0763,0.0238,NA,NA,0.0113,0.0062,0.0056,0.0019,0.0444,0.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"HECO","UTC","KRRS","1","H2","G","HECO_UTC_KRRS","GRASS",0.0062,0.005,28.6483870967742,NA,NA,NA,NA,0.0238,0.260504201680672,26.26678,0.112612612612613,0.0403225806451613,0.381679389312977,0.0081,0.0131,"24"
"231","HECO_UTC_KRRS_10_H4_G",3877.0805,138.8834,436.315,0.3582,3.907,NA,0,79.6635,79.6635,79.6635,0,"8/2","D2","G",NA,"10/26",4,31.5,46,NA,6.0125,2.1104,NA,NA,2.1104,0.6868,NA,NA,2.9577,0.4379,0.0613,0.0623,0.0192,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"HECO","UTC","KRRS","10","H4","G","HECO_UTC_KRRS","GRASS",0.6868,0.4379,11.5992283051835,0.0623,NA,NA,0.0623,2.1104,0.308186195826645,8.85380337976707,0.148054231328397,0.11208088047095,0.382813182970539,0.706,1.1439,"84"
"232","HECO_UTC_KRRS_13_H2_G",128.3087,5.5026,17.2869,0.4289,0.185,NA,0,0,9.6045,NA,9.6045,"8/18","F11","G",NA,"9/12",2,22.9,7,NA,0.237,0.1353,NA,NA,0.0993,0.0289,NA,NA,0.0944,0.0091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"HECO","UTC","KRRS","13","H2","G","HECO_UTC_KRRS","GRASS",0.0289,0.0091,33.2335640138408,NA,NA,NA,NA,0.1353,0.21359940872136,14.0998571428571,0.0963983050847458,0.0491891891891892,0.239473684210526,0.0289,0.038,"24"
"233","HECO_UTC_KRRS_13_H2_O",92.0702,4.1043,12.894,0.4458,0.144,NA,0,0,6.0072,NA,6.0072,"8/18","F12","O",NA,"9/12",2,20.9,4,NA,0.1574,0.0886,NA,NA,0.0626,0.016,0.0051,5e-04,0.0615,0.0069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"HECO","UTC","KRRS","13","H2","O","HECO_UTC_KRRS","GRASS",0.016,0.0069,37.545,NA,NA,NA,NA,0.0886,0.18058690744921,13.3435072463768,0.11219512195122,0.0479166666666667,0.294871794871795,0.0165,0.0234,"24"
"234","HECO_UTC_KRRS_14_H4_G",819.1477,19.9349,62.6273,0.2434,0.381,NA,0,60.1927,60.1927,60.1927,0,"8/18","F2","G",NA,"11/15",4,19.5,10,NA,NA,0.161,NA,NA,0.1212,0.053,NA,NA,0.3736,0.0617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"HECO","UTC","KRRS","14","H4","G","HECO_UTC_KRRS","GRASS",0.053,0.0617,113.571132075472,NA,NA,NA,NA,0.161,0.329192546583851,13.2762998379254,0.165149892933619,0.161942257217848,0.53792502179599,0.053,0.1147,"84"
"235","HECO_UTC_KRRS_14_H4_O",5555.0645,156.4139,491.3887,0.8574,3.466,NA,0,0,130.1128,NA,130.1128,"8/18","F9","O",NA,"11/15",4,28.2,29,NA,NA,0.7217,NA,NA,1.1205,0.3082,NA,NA,3.531,0.4966,0.023,0.0238,0.0104,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"HECO","UTC","KRRS","14","H4","O","HECO_UTC_KRRS","GRASS",0.3082,0.4966,42.2170019467878,0.0238,NA,NA,0.0238,1.1205,0.436974789915966,11.1861951268627,0.140640045312942,0.143277553375649,0.609175662414132,0.3186,0.8152,"84"
"236","HECO_UTC_KRRS_2_H1_G",66.4897,2.5927,8.1452,0.3899,0.079,NA,0,0,1.9338,NA,1.9338,"7/31","A11","G",NA,"8/10",1,8.8,4,NA,0.057,0.018,NA,NA,0.0134,0.0041,0.0034,0.0013,0.0398,0.0057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"HECO","UTC","KRRS","2","H1","G","HECO_UTC_KRRS","GRASS",0.0041,0.0057,47.1658536585366,NA,NA,NA,NA,0.018,0.227777777777778,11.6648596491228,0.14321608040201,0.0721518987341772,0.513513513513513,0.0054,0.0111,"10"
"237","HECO_UTC_KRRS_2_H1_O",30.1761,1.17,3.6758,0.3877,0.036,NA,0,0,1.3302,NA,1.3302,"7/31","A4","O",NA,"8/10",1,8.1,2,NA,0.0341,0.0126,NA,NA,0.0097,0.0028,0.0032,0.0011,0.018,0.0037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"HECO","UTC","KRRS","2","H1","O","HECO_UTC_KRRS","GRASS",0.0028,0.0037,47.5071428571429,NA,NA,NA,NA,0.0126,0.222222222222222,8.1557027027027,0.205555555555556,0.102777777777778,0.486842105263158,0.0039,0.0076,"10"
